,x,y,hue
97200,-2.706987,-25.67408,1
97201,57.191933,12.466495,2
97202,53.15751,0.6047964,2
97203,-27.702732,13.521732,7
97204,6.045974,-4.35184,9
97205,-31.91849,-6.4984484,2
97206,-5.1953692,32.791676,5
97207,5.1616797,-8.781484,5
97208,40.41662,-12.26711,8
97209,24.313578,40.446945,9
97210,20.777483,39.18134,6
97211,-25.448996,3.1780136,2
97212,-27.142899,5.311999,2
97213,9.180801,-7.405809,9
97214,2.0819993,-44.876167,3
97215,18.605011,-1.0220071,4
97216,10.930642,-19.17734,0
97217,8.928386,-34.489983,0
97218,-2.7518303,-15.209038,2
97219,-7.21731,30.661888,5
97220,0.002754053,19.189995,9
97221,-0.30673838,32.62922,9
97222,-6.6110644,36.83117,5
97223,25.002754,36.817837,8
97224,29.619635,4.9957643,9
97225,26.13039,-19.545687,0
97226,16.249493,-1.4694952,3
97227,-17.441673,-39.31717,9
97228,-26.047064,-15.895902,3
97229,1.539767,-16.431046,0
97230,-13.964057,52.741978,2
97231,-23.324438,15.794932,2
97232,33.19464,-28.142653,9
97233,10.319132,-23.905704,0
97234,-23.498592,33.63525,5
97235,44.861797,-29.88444,5
97236,5.0350075,-25.503757,0
97237,34.469734,-9.386307,4
97238,2.839866,-9.937575,0
97239,6.3154163,-5.154647,9
97240,28.29967,-45.5758,9
97241,16.779715,31.450603,9
97242,19.856627,7.5509787,8
97243,48.806087,-24.760971,8
97244,52.26496,-11.91203,8
97245,51.67862,-26.884056,1
97246,-10.602461,-40.724068,1
97247,15.463785,-15.13087,0
97248,35.14571,12.8258295,2
97249,9.406164,23.285065,7
97250,4.642645,33.04701,9
97251,-33.49158,-34.859608,0
97252,15.439526,-14.417089,0
97253,-32.91316,-1.2158175,2
97254,27.554102,49.905106,7
97255,13.246309,15.199068,7
97256,-46.967896,-4.723944,2
97257,-15.399049,34.193626,5
97258,14.885569,-11.856082,0
97259,0.26865533,8.183961,8
97260,-21.028923,-28.319954,3
97261,-31.82179,-37.101326,0
97262,43.722218,4.8096123,5
97263,-28.421036,7.810148,2
97264,-24.784246,-48.99693,1
97265,11.7601795,41.92457,9
97266,-11.441164,-54.64973,3
97267,-11.455016,35.82396,5
97268,33.84378,21.106306,1
97269,1.2187383,-45.073925,3
97270,-31.339499,15.854044,7
97271,-20.859312,-4.0730753,6
97272,-14.583239,-15.112217,3
97273,-16.340908,-36.86514,9
97274,43.722195,4.8097334,5
97275,-0.31387827,13.189152,8
97276,36.82254,15.867228,2
97277,37.153038,13.208961,9
97278,29.730965,-21.638506,9
97279,-28.154053,34.39254,2
97280,5.001207,19.316118,9
97281,48.04068,-0.493781,4
97282,-13.994555,15.300829,5
97283,6.935172,16.938572,8
97284,41.88828,-17.216564,2
97285,-25.373096,28.089252,4
97286,2.2831373,-31.752172,0
97287,4.227154,8.445428,8
97288,-20.816698,34.1644,5
97289,4.6310477,30.694412,5
97290,-8.090555,30.087814,5
97291,5.0692005,14.181389,9
97292,34.58875,-25.947096,9
97293,-18.827784,-2.699092,3
97294,-24.752678,-0.5473717,2
97295,4.9469485,13.810561,9
97296,29.715605,-21.648287,9
97297,-24.686459,-8.248515,3
97298,-27.50045,29.276844,2
97299,-56.374573,-6.811713,3
97300,40.08113,-7.4624996,4
97301,-12.389348,52.989826,2
97302,10.707239,-13.643354,0
97303,-8.18049,47.07389,5
97304,7.2121153,47.13382,9
97305,-8.450092,-24.698467,1
97306,1.3368715,-14.765881,3
97307,52.650337,-10.552555,8
97308,-13.474154,5.4914026,9
97309,-28.90278,43.232212,5
97310,-24.909138,25.117285,6
97311,42.530575,-34.551987,1
97312,39.093845,30.150667,2
97313,-40.965218,6.1325164,2
97314,6.195856,-23.313673,0
97315,54.851322,12.410984,2
97316,22.2049,-23.291368,0
97317,22.089043,-52.147907,8
97318,-30.963266,-9.629588,2
97319,-9.741864,29.340857,5
97320,42.10951,18.291958,4
97321,-6.5752487,19.54161,5
97322,-22.829096,11.207942,2
97323,31.140743,1.7928078,4
97324,43.6743,5.3874507,5
97325,41.276905,-38.90482,0
97326,-9.810434,1.7371368,5
97327,-30.721495,-9.631756,2
97328,22.683928,-29.044659,8
97329,4.378134,-17.70626,9
97330,49.48285,-17.967844,0
97331,18.804327,27.377747,6
97332,7.3425193,-44.90397,3
97333,-18.809137,-3.0426514,3
97334,15.207958,0.118054494,7
97335,-51.68172,3.9085712,0
97336,6.161767,-8.7663765,0
97337,23.98395,11.241109,6
97338,10.005352,-31.735676,0
97339,8.886613,-34.5405,0
97340,-27.988525,34.141357,2
97341,35.312702,10.176252,2
97342,8.262881,19.648867,9
97343,4.131119,-42.4544,9
97344,20.269808,-31.06514,0
97345,-35.301,-32.73756,0
97346,24.088985,22.947487,6
97347,-32.686947,5.700412,5
97348,-13.959199,-9.880989,2
97349,16.069838,-29.45746,0
97350,4.7858396,-21.075876,0
97351,48.662426,21.451023,9
97352,-31.344227,-5.353329,2
97353,-25.910671,8.606693,2
97354,49.848896,1.7295222,2
97355,-28.799782,43.042477,5
97356,35.255745,10.462414,2
97357,22.542826,-40.62123,0
97358,5.658491,-47.6221,8
97359,-22.063828,-4.10755,3
97360,-12.9025955,-5.2764535,3
97361,28.208935,17.32763,8
97362,3.5348341,-3.9610648,5
97363,-0.37916842,32.4581,9
97364,11.62438,32.360634,9
97365,-23.845638,3.8108175,2
97366,-15.307531,7.700475,5
97367,27.789652,-46.214863,9
97368,27.950382,-3.0219908,4
97369,15.532121,-33.81289,0
97370,-0.67412895,41.47337,5
97371,-7.7456775,30.46645,5
97372,-37.212116,4.2634134,4
97373,52.800602,0.6205139,2
97374,5.3187585,-3.0060136,9
97375,-0.34589845,53.420074,5
97376,25.33164,-40.612747,2
97377,15.224164,1.3744597,7
97378,-25.910076,8.6084585,2
97379,0.1844168,25.417143,9
97380,12.772981,-11.773369,8
97381,-26.00067,22.349277,7
97382,-12.866025,-11.817046,3
97383,53.6026,5.466918,6
97384,10.375371,-23.503176,0
97385,39.29926,-34.898884,1
97386,1.8216363,37.86408,5
97387,6.7743473,-30.428024,0
97388,30.84155,39.465446,9
97389,-30.316021,-34.29695,2
97390,-39.73552,13.36681,7
97391,-14.698646,-28.034193,1
97392,-34.69776,2.233476,2
97393,0.75343496,-21.190224,3
97394,-45.547165,23.242367,8
97395,-24.463276,0.99924964,2
97396,-29.701433,2.8346825,2
97397,14.928689,29.210054,9
97398,0.090137415,39.042255,5
97399,-15.985244,40.53571,5
97400,-3.1241965,-3.1951163,1
97401,19.596415,0.19120353,8
97402,49.172997,-15.44017,3
97403,-3.6747866,-2.7328799,7
97404,-28.79987,43.042477,5
97405,-24.555042,13.038491,2
97406,-39.090446,-28.068394,9
97407,-19.564287,38.854042,5
97408,-51.18807,17.477005,7
97409,17.531263,36.55703,9
97410,49.08433,9.271704,6
97411,-3.7493105,-31.946049,0
97412,-6.300763,-51.53967,9
97413,20.326454,33.432743,9
97414,-5.1494093,34.0851,5
97415,-28.432716,-46.03838,4
97416,-23.929941,10.089234,2
97417,12.111262,8.554578,8
97418,37.46823,-15.485916,9
97419,22.522728,-20.815872,0
97420,-11.51924,22.610748,7
97421,-25.491638,15.500792,3
97422,-42.52984,-28.689562,9
97423,27.196299,2.0166035,6
97424,-33.716667,-8.749605,2
97425,-30.721888,-9.631749,2
97426,-54.26719,-2.0129943,1
97427,-3.4408116,16.73602,9
97428,-26.962183,31.334578,2
97429,-2.7103994,-15.111046,2
97430,26.167727,-43.659565,9
97431,33.985806,-4.1324086,4
97432,2.64949,-31.711363,0
97433,42.541023,-26.137592,8
97434,-25.152945,-8.312536,3
97435,40.662323,25.890034,2
97436,6.6910415,-1.9369353,1
97437,-33.828075,0.4065727,2
97438,-23.952005,17.81739,7
97439,23.504019,30.481312,9
97440,32.828014,-42.03621,9
97441,14.941215,21.029255,6
97442,8.284092,-32.79148,0
97443,13.908435,3.225794,7
97444,-17.791721,18.91816,5
97445,38.409878,6.3558493,0
97446,0.34188086,-2.7993462,8
97447,1.1342947,-38.35441,2
97448,-26.981916,24.716553,7
97449,4.36823,-33.379246,9
97450,-26.998785,10.794596,2
97451,4.168998,16.077354,8
97452,-39.944183,-24.753603,9
97453,-27.14041,-17.98463,3
97454,14.150445,-31.63619,0
97455,15.324725,14.318355,7
97456,-27.806059,-35.84125,0
97457,-4.593871,1.7449245,3
97458,5.944458,21.865631,9
97459,-14.059875,21.410791,7
97460,-38.82167,19.991182,6
97461,19.433332,-6.112907,2
97462,52.143997,11.125499,2
97463,-20.225075,16.071543,5
97464,-19.797047,-31.779987,1
97465,-2.1603014,16.972069,9
97466,13.3938675,14.198236,7
97467,-9.501205,-43.637157,9
97468,33.711514,-15.498093,4
97469,-2.699305,-15.081851,2
97470,24.790264,50.42659,7
97471,31.877207,9.476495,4
97472,43.454098,13.105733,0
97473,-47.242577,-1.3444,2
97474,-2.4810793,7.9638944,8
97475,3.1237805,-2.5031583,8
97476,39.3755,-31.467258,5
97477,-1.2323062,-51.032887,2
97478,-32.307373,-6.661454,2
97479,14.079133,-55.221527,8
97480,-12.1190195,-2.1881225,3
97481,34.579857,-10.218971,4
97482,-15.102793,4.6244802,5
97483,21.837551,-22.729698,0
97484,22.48712,-1.0021689,8
97485,-9.689931,36.250267,5
97486,-11.888315,53.281307,2
97487,30.114412,-36.15014,2
97488,7.7445784,-7.956486,9
97489,-6.304182,34.25576,5
97490,-29.695183,46.70239,5
97491,-35.594597,-11.854208,9
97492,19.891874,-6.9323907,2
97493,30.841892,45.423466,7
97494,35.05818,12.121184,2
97495,-17.005293,-7.159321,3
97496,3.6531744,-20.278976,3
97497,21.224012,-51.33983,8
97498,-35.09474,42.781757,3
97499,14.10139,-1.6411254,7
97500,30.691948,45.467926,7
97501,3.7221155,17.047815,7
97502,28.457016,21.831097,8
97503,-23.557316,1.7066057,2
97504,-31.396128,-12.953118,2
97505,-24.493294,0.890074,2
97506,8.447047,2.9953387,5
97507,30.691948,45.46793,7
97508,-47.433426,10.49118,0
97509,13.675556,50.629227,0
97510,-5.89563,14.067373,8
97511,24.112608,16.425386,5
97512,-12.233858,13.915,7
97513,-36.14416,26.32402,0
97514,28.79117,21.23364,8
97515,15.8012705,37.51084,9
97516,8.59913,-32.803204,0
97517,3.9053607,21.434822,5
97518,15.848923,-27.037012,0
97519,-27.779032,7.454593,2
97520,-14.551224,6.998332,5
97521,4.079792,15.640451,8
97522,-23.065346,-13.844715,3
97523,13.896071,-32.50306,0
97524,-2.440936,-37.31173,4
97525,0.0804783,41.61548,5
97526,18.715656,2.1732094,9
97527,6.395665,38.490498,9
97528,45.606785,1.568766,5
97529,-5.089092,-13.784408,1
97530,-4.1511045,-21.23167,3
97531,-28.471987,-2.0606897,2
97532,14.154374,-21.200985,0
97533,-33.57542,-3.7264688,2
97534,-29.287746,-23.202948,4
97535,-17.005527,-7.1593385,3
97536,-21.561295,-27.64017,3
97537,5.3731923,23.283785,9
97538,21.105177,-51.241165,8
97539,-25.300577,41.78411,2
97540,-17.629622,-8.92451,2
97541,32.156353,7.9878054,4
97542,-26.923979,-2.1974242,2
97543,-11.693038,7.8534718,9
97544,-23.186827,38.53188,5
97545,52.191685,11.159594,2
97546,-21.075066,-52.14401,3
97547,-41.3898,7.98627,2
97548,-19.243761,-36.498177,9
97549,-25.30052,41.783924,2
97550,-14.924943,-41.726635,1
97551,-16.788748,-24.450165,1
97552,33.55638,-15.9893675,4
97553,9.734987,20.663109,7
97554,-44.014816,10.649624,8
97555,25.274706,2.0173907,2
97556,-52.45056,-4.729927,0
97557,11.86031,2.540628,5
97558,26.608265,-28.163708,7
97559,-1.706504,20.123798,7
97560,-20.001396,48.07668,1
97561,19.286516,-16.520815,0
97562,17.019575,33.4381,9
97563,-8.983321,-26.374393,1
97564,-2.6878955,10.964716,8
97565,-26.700745,22.294706,7
97566,-26.293472,-43.850483,4
97567,18.528755,10.690704,8
97568,-10.638549,-4.708318,1
97569,-38.910984,27.692476,8
97570,6.630619,4.818048,5
97571,21.600506,41.83704,9
97572,35.2914,-34.24331,6
97573,-18.194937,32.867832,5
97574,-9.64726,47.084774,5
97575,0.5995139,-8.284627,8
97576,-22.15823,-32.69466,1
97577,27.907991,-15.178642,4
97578,-4.745559,17.655502,8
97579,-5.1221085,49.720875,4
97580,16.39317,-11.308708,6
97581,22.96461,-16.28555,0
97582,4.4547195,-44.820225,3
97583,25.519787,11.133691,6
97584,28.867983,-8.555924,4
97585,5.278185,-22.752071,0
97586,-9.233102,56.093723,2
97587,-46.900253,26.571753,4
97588,18.256058,-43.211967,5
97589,-26.788513,-16.739622,3
97590,36.71764,42.85146,0
97591,31.318987,-14.011341,4
97592,-8.475944,19.200943,9
97593,10.152669,1.9123694,8
97594,-20.414665,-5.425759,3
97595,-15.410438,-9.0927725,2
97596,-5.1374474,5.836317,8
97597,-29.729431,26.194832,9
97598,2.3500836,-38.1335,2
97599,28.16492,-37.74637,2
97600,38.54298,24.588825,4
97601,23.10018,-31.017569,8
97602,-29.018986,24.18659,7
97603,-22.138647,40.637287,5
97604,-12.426745,52.974453,2
97605,38.124947,0.12778272,4
97606,4.4547195,-44.820225,3
97607,-0.26674944,-5.0366874,8
97608,-16.91274,17.67356,9
97609,27.320364,-27.918941,7
97610,-41.578266,-26.427565,9
97611,35.222996,4.569235,4
97612,43.522327,-22.605736,0
97613,30.465755,-30.797735,0
97614,10.178063,24.703537,7
97615,-50.67146,17.500452,7
97616,3.3861244,17.607094,7
97617,3.8404086,39.627518,9
97618,-50.00718,20.85238,6
97619,-27.90414,7.3985114,2
97620,-12.889386,-0.26097396,3
97621,-25.199448,-50.144844,1
97622,34.76431,15.517048,9
97623,10.46286,-16.660843,0
97624,4.167394,-16.860666,9
97625,14.930228,-35.940662,9
97626,-42.82434,33.803226,0
97627,16.35185,30.03761,9
97628,42.21265,17.958584,4
97629,10.687294,-35.847466,0
97630,-34.466103,3.0694065,2
97631,-53.91383,20.84391,2
97632,24.5604,-48.010044,3
97633,-25.28173,13.448414,2
97634,-45.95125,-17.783367,5
97635,-24.222048,-10.281062,3
97636,8.332126,-22.56644,0
97637,13.403924,13.036881,7
97638,0.2271577,19.609695,9
97639,33.453625,-12.8728,4
97640,48.75487,19.958551,9
97641,-6.050095,43.6123,5
97642,-29.701056,5.5821013,2
97643,37.342285,-15.696784,9
97644,-43.422977,-4.5629954,9
97645,-14.207067,26.367764,7
97646,5.4465528,-13.671641,3
97647,-11.901921,-12.393997,3
97648,-23.127903,-13.907813,3
97649,-30.077238,8.823856,2
97650,-27.25243,33.243557,2
97651,15.589408,44.95972,0
97652,-28.000301,34.15722,2
97653,-23.266834,-20.624283,3
97654,36.613342,-3.6626515,4
97655,29.698404,6.327636,9
97656,4.4954195,-37.736248,2
97657,4.52476,1.0756409,9
97658,36.483315,33.3399,3
97659,-15.582163,-1.0420786,1
97660,-10.978029,16.996977,7
97661,-40.344833,0.27020985,5
97662,36.61484,-2.5259895,4
97663,-7.902644,35.246994,7
97664,30.538263,25.424427,6
97665,-40.127018,-0.1904763,5
97666,7.0857143,15.136577,9
97667,10.370846,-27.866552,0
97668,-43.213604,-10.8453045,2
97669,17.241283,6.676437,8
97670,46.238323,5.137047,2
97671,0.94440037,-6.609486,0
97672,-56.783474,-4.629643,3
97673,35.89493,39.576984,0
97674,-26.499977,-26.86174,0
97675,0.390573,7.4596553,8
97676,35.061726,12.260479,2
97677,3.8716056,-42.47555,9
97678,-11.406647,24.272745,7
97679,-28.471275,-2.060704,2
97680,-54.18483,6.038332,9
97681,-10.35786,15.359223,5
97682,-12.716513,-19.039696,1
97683,44.4078,-22.264694,0
97684,-31.503073,-12.844855,2
97685,-26.62653,-33.538364,9
97686,-21.44624,32.13695,9
97687,-28.154053,34.39254,2
97688,-29.589796,-4.84908,2
97689,-16.411741,-1.2309338,3
97690,-19.185032,-21.150787,3
97691,19.33889,36.84532,9
97692,6.1645975,-16.69628,3
97693,13.915346,-32.434933,0
97694,-0.038440876,30.359491,9
97695,-25.104855,-49.866135,1
97696,-1.4417523,-7.1705265,7
97697,6.1030803,-0.22935237,8
97698,-9.008134,-16.81508,1
97699,10.653881,16.294775,6
97700,35.895184,-42.75165,9
97701,-30.653479,20.406025,9
97702,22.518883,-47.47926,3
97703,45.918274,14.045751,0
97704,13.619526,25.305103,7
97705,-3.7493105,-31.946049,0
97706,0.89282733,-42.9004,5
97707,-30.821148,-20.531319,4
97708,-38.11843,-15.637161,9
97709,35.92301,1.0007172,4
97710,-15.695117,6.5034933,9
97711,52.635788,0.6316423,2
97712,-3.7493105,-31.946049,0
97713,-30.653326,-2.782212,2
97714,35.95385,-17.82952,9
97715,17.4745,30.353016,9
97716,-24.005377,-18.447964,3
97717,21.099192,-33.267315,0
97718,50.290897,15.510657,4
97719,-4.748512,-56.652264,3
97720,-22.199118,-9.344094,2
97721,18.870686,-11.89164,0
97722,-11.633575,36.413494,5
97723,13.20332,-40.28179,9
97724,-17.473383,-39.3177,9
97725,-25.490536,28.029137,4
97726,-7.0524507,26.237352,9
97727,6.4520535,31.180387,9
97728,28.7533,7.3361893,9
97729,16.617977,8.94411,8
97730,24.504503,-26.830956,8
97731,-19.650202,-25.948923,3
97732,-24.138771,-39.92581,9
97733,22.434917,19.520042,6
97734,-27.842281,-14.559109,8
97735,21.256536,12.285891,8
97736,23.69818,14.733296,8
97737,5.414638,34.84979,9
97738,-18.411606,-29.26342,3
97739,-19.073809,13.678039,9
97740,-23.68779,-21.794998,3
97741,42.11629,-6.9983034,4
97742,-12.181,-22.482584,1
97743,-14.051862,-51.7339,9
97744,-17.245346,-39.31297,9
97745,-16.925303,26.789045,5
97746,-23.112228,28.356161,7
97747,47.82342,-28.570208,5
97748,29.643913,1.6725255,9
97749,-11.949352,5.0744762,1
97750,-8.983933,-26.378292,1
97751,35.8609,14.095791,2
97752,-30.165194,8.755869,2
97753,-4.822711,-0.9326666,7
97754,-8.629477,-34.809345,3
97755,46.87152,-11.845614,3
97756,-36.540405,26.435356,0
97757,-33.09672,48.119854,8
97758,-6.4586525,-20.822264,1
97759,5.1224346,-14.779443,0
97760,-32.56778,-45.621002,8
97761,20.1123,18.689833,9
97762,40.06872,-14.134813,8
97763,-8.9844885,-26.381489,1
97764,15.786232,39.344128,9
97765,-21.405443,0.41062793,2
97766,45.322586,-9.546852,3
97767,49.747692,1.874666,2
97768,10.691772,-5.601701,0
97769,41.37303,3.8694255,4
97770,20.558123,-7.179083,2
97771,-45.72976,35.68316,2
97772,-54.979317,-14.46793,1
97773,-12.472175,38.884377,5
97774,32.124695,27.571997,9
97775,49.348797,-31.242708,1
97776,-21.89936,-3.6075861,2
97777,8.904678,32.727055,9
97778,-31.389149,-37.38826,0
97779,-14.829928,-44.854847,9
97780,51.83004,-16.930454,8
97781,23.615978,1.3503915,4
97782,25.549438,3.149969,4
97783,-29.080006,-47.807335,4
97784,30.644604,9.084438,5
97785,34.71394,36.41079,3
97786,-39.566074,-38.94335,3
97787,-20.942781,36.18441,9
97788,-27.30858,30.177408,2
97789,33.529198,23.710802,1
97790,18.181723,17.747046,6
97791,-51.44014,17.437017,7
97792,26.862768,9.310538,8
97793,-5.9147644,52.885384,5
97794,52.333153,0.6559966,2
97795,55.199024,12.454832,2
97796,-52.928856,-22.065916,3
97797,-44.46003,-7.535114,2
97798,49.26448,-24.830467,8
97799,4.2761655,-42.444298,9
97800,1.8577995,-29.589933,1
97801,-27.356516,24.567495,7
97802,-35.50656,-15.322775,8
97803,-23.841965,-12.800728,3
97804,32.528725,-34.28161,7
97805,-16.175169,25.927189,5
97806,36.39452,3.0980582,4
97807,36.23399,22.396376,9
97808,-32.053783,-23.843082,8
97809,2.7476773,-53.735115,5
97810,-4.8862057,31.371393,5
97811,-18.556957,-18.933424,3
97812,45.26149,-14.778252,0
97813,16.873339,30.799349,9
97814,28.590075,-26.653984,7
97815,-28.180357,35.962482,2
97816,-8.964785,-3.2065644,9
97817,36.790855,17.188898,2
97818,34.476246,16.665146,9
97819,-36.552475,-25.190617,9
97820,22.86634,13.726483,8
97821,22.82405,-34.672077,2
97822,-8.205919,51.78137,5
97823,3.1842668,-7.682559,1
97824,-23.984951,-18.581396,3
97825,-25.060492,-49.740665,1
97826,-10.513846,-15.669072,1
97827,-5.6377726,33.0784,5
97828,-34.533035,25.411142,0
97829,8.714471,36.796757,9
97830,-38.912724,-5.5612793,5
97831,4.594942,10.497148,8
97832,31.672068,19.703972,8
97833,-40.63593,-13.162845,2
97834,-27.88411,-35.792522,0
97835,-47.31978,0.42569917,2
97836,-22.893679,1.3180181,2
97837,21.822226,-5.508042,4
97838,-15.538361,5.98046,9
97839,43.680653,5.494096,5
97840,36.152813,26.49242,9
97841,15.819269,40.53159,9
97842,-22.508146,-2.8226898,2
97843,26.918167,35.471104,8
97844,-11.694608,-41.383553,1
97845,17.745686,48.346733,0
97846,-5.8842697,-42.30568,9
97847,20.698376,-26.255201,0
97848,30.627302,-39.011147,9
97849,-4.802215,23.698408,7
97850,-4.1731668,38.99055,5
97851,22.085518,17.891626,6
97852,28.674637,-26.494097,7
97853,54.46987,12.321527,2
97854,-3.4624383,45.378815,5
97855,-23.23533,38.20661,5
97856,1.8922403,33.865406,5
97857,-47.44131,-8.4494,7
97858,0.2269235,19.60723,9
97859,3.5187075,6.4543524,9
97860,0.5470655,12.674602,8
97861,-3.1138253,-38.535954,4
97862,-37.923645,-33.460464,9
97863,41.67865,23.39723,4
97864,-37.928326,-21.059032,5
97865,48.946472,-7.902953,1
97866,24.832514,-7.637163,4
97867,-10.95094,-27.599354,3
97868,-11.519378,22.612804,7
97869,-33.145016,12.399089,4
97870,-14.990804,9.290541,5
97871,-5.2581706,49.09803,4
97872,-7.1508975,-27.140821,1
97873,16.65039,16.195112,6
97874,-11.23754,-7.1134534,1
97875,0.9445497,12.138491,8
97876,-44.616158,-1.6687136,9
97877,-31.285,-7.932295,5
97878,-36.59095,-5.0562162,2
97879,28.244867,-15.180222,4
97880,-13.166203,-1.6109773,3
97881,-25.24602,-43.28432,4
97882,-25.52567,28.01057,4
97883,-6.156509,-43.430733,9
97884,-13.242591,8.465811,9
97885,-10.24399,-14.402143,1
97886,-5.401496,13.95255,8
97887,30.589344,9.0876465,5
97888,-22.884699,25.072796,7
97889,-2.1096666,25.730219,5
97890,11.959962,27.703695,5
97891,-37.027405,-36.519855,9
97892,47.91053,-33.993416,6
97893,-7.3365054,-8.807011,3
97894,48.4459,-24.710133,8
97895,10.932991,38.901375,9
97896,-15.075838,8.744071,5
97897,-13.326653,22.693804,5
97898,14.990916,-48.054478,9
97899,-5.5255585,32.95951,5
97900,33.55393,9.104277,4
97901,-3.6824355,20.385597,7
97902,30.674397,2.433076,4
97903,19.580303,45.065323,2
97904,-15.412404,-0.70707315,1
97905,35.072884,-24.306967,9
97906,13.538723,-36.67671,9
97907,-25.33034,-50.54346,1
97908,-23.96567,-5.9401426,2
97909,-3.752886,8.76118,9
97910,-7.6179166,12.881501,5
97911,1.7302271,37.99207,5
97912,-38.642643,2.356271,9
97913,37.491306,-27.985851,8
97914,12.371026,-51.187027,9
97915,-30.598833,21.06928,9
97916,-40.096783,-0.2566924,5
97917,2.5504851,-8.123451,1
97918,18.054398,14.467373,9
97919,-9.234422,-7.7702117,3
97920,16.70113,-9.58717,6
97921,5.8697047,-14.480219,3
97922,-30.79053,-9.62404,2
97923,6.4399023,30.625223,9
97924,-38.82848,-5.218641,5
97925,-30.529207,33.921528,4
97926,-16.012362,20.436636,7
97927,29.666754,-40.735126,9
97928,28.993256,27.760052,9
97929,-0.6675489,35.490524,5
97930,20.309168,-11.0006895,3
97931,-21.344921,-22.33685,1
97932,-4.996894,6.138823,8
97933,-19.651064,-25.92002,3
97934,52.54267,19.082325,4
97935,14.989509,-12.802386,0
97936,39.545815,-8.927173,9
97937,15.740672,-6.5115685,0
97938,-4.754942,17.692314,8
97939,-10.823645,34.231358,5
97940,-9.949211,10.649485,9
97941,-1.7465081,-1.844276,6
97942,-6.6687756,28.250536,5
97943,41.224804,13.89514,4
97944,8.285941,-35.014885,0
97945,-46.901226,26.57132,4
97946,25.853,-4.693567,4
97947,-11.293441,46.802868,5
97948,30.257473,-30.202023,0
97949,18.834303,52.061043,0
97950,7.724183,-13.430643,7
97951,14.715922,-49.013386,9
97952,-33.945763,28.00749,8
97953,35.925156,-12.777021,9
97954,-3.7493105,-31.946049,0
97955,-22.668634,0.9489924,2
97956,-41.147648,9.827929,2
97957,-0.4622702,13.191093,8
97958,6.1323843,37.678253,9
97959,-26.367338,-33.66902,9
97960,9.977079,10.500176,8
97961,0.9665093,23.009548,7
97962,-0.4113147,46.69324,5
97963,-29.52818,6.6135063,2
97964,-16.17198,-1.2068726,5
97965,19.288105,-22.767595,0
97966,-45.95124,12.629114,2
97967,5.6119657,-10.024177,3
97968,-33.208225,-11.442155,2
97969,23.752295,1.6669686,4
97970,3.074396,19.34058,6
97971,2.9182682,-22.437052,0
97972,-11.29686,-1.5336558,9
97973,4.9038205,-7.054644,0
97974,-21.611141,51.646484,0
97975,39.29764,15.745055,4
97976,-34.676548,25.568436,0
97977,31.404827,20.983807,8
97978,0.30811098,49.740887,5
97979,30.113527,-36.150917,2
97980,-20.10056,14.101699,5
97981,30.558323,-12.251013,4
97982,42.1116,-22.83948,0
97983,-5.6215763,27.833364,9
97984,-11.184163,-27.896305,3
97985,-19.25801,-7.8261533,3
97986,-30.783897,24.649456,7
97987,-11.244821,53.859077,2
97988,-39.144043,-15.218285,9
97989,-42.210533,-32.681362,9
97990,36.537186,42.62304,0
97991,38.922245,20.00447,4
97992,13.259148,39.689697,9
97993,-30.544252,31.288935,6
97994,1.3352146,-6.9351625,0
97995,-31.88312,25.46974,7
97996,-7.8696113,2.1456597,8
97997,16.00514,-41.23136,9
97998,46.413845,-11.076954,3
97999,33.157227,6.400837,4
98000,-3.7493105,-31.946049,0
98001,18.04899,17.001116,6
98002,13.714631,50.598137,0
98003,34.131973,18.123516,9
98004,15.318538,-43.64563,9
98005,-42.935654,-11.661715,2
98006,17.893667,40.226833,6
98007,-3.38841,9.275505,9
98008,-5.847209,-42.173363,9
98009,-12.532442,-15.43425,3
98010,2.282232,46.879562,5
98011,-46.0351,12.635584,2
98012,-5.378394,10.020601,6
98013,5.150012,-25.563274,0
98014,18.418613,34.902077,9
98015,-33.382656,-35.04432,0
98016,0.2536599,-24.113579,1
98017,-3.3049119,0.20533663,3
98018,-10.265288,49.848125,5
98019,15.084351,-46.27991,9
98020,-14.896804,-38.837322,9
98021,-8.53775,51.487373,5
98022,8.815893,32.638863,9
98023,46.061142,-10.495912,3
98024,11.179389,-19.601053,0
98025,5.1930213,29.02806,5
98026,-4.5583572,-50.65117,9
98027,41.920124,19.204306,4
98028,-14.940111,-25.92454,1
98029,6.3179746,-26.827612,0
98030,1.0019507,-36.24508,4
98031,21.567713,-21.19517,0
98032,-47.31998,0.42597544,2
98033,28.365501,2.893867,4
98034,1.4920819,19.515848,5
98035,-22.893133,1.3173572,2
98036,-26.64323,-30.007559,0
98037,19.227962,-26.342133,0
98038,8.196682,-32.78977,0
98039,-24.788164,3.397467,2
98040,12.89188,33.564705,9
98041,-39.46973,-39.195415,3
98042,8.431715,29.135319,5
98043,40.88504,5.923216,4
98044,49.252697,3.6140594,2
98045,-20.942781,36.18441,9
98046,-19.409662,9.043749,9
98047,-38.410427,-15.454697,9
98048,42.103077,-22.839392,0
98049,-10.690387,-40.785572,1
98050,0.21893026,-1.1623629,1
98051,-17.62851,17.915401,2
98052,0.12813671,35.279934,5
98053,-39.710087,-1.1557772,5
98054,14.797952,36.188103,9
98055,-14.293635,-30.38666,1
98056,22.810423,-11.122258,4
98057,-26.665586,-16.51145,3
98058,-14.629674,3.418577,5
